submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
07/04/2022,HI,301246,,,0,0,1492,,,0,0,07/05/2022 01:15:37 PM,Not agree,Not agree
04/06/2021,HI,30479,,,52,0,464,,,0,0,04/07/2021 02:25:43 PM,Not agree,Not agree
04/20/2020,HI,578,,,2,0,10,,,0,0,04/20/2020 12:22:39 PM,Not agree,Not agree
10/22/2021,HI,80399,,,118,13,878,,,3,0,10/23/2021 01:42:15 PM,Not agree,Not agree
03/22/2021,HI,28912,,,78,0,451,,,0,0,03/23/2021 02:05:18 PM,Not agree,Not agree
04/12/2022,HI,235797,,,0,0,1370,,,0,0,04/13/2022 01:31:40 PM,Not agree,Not agree
10/28/2020,HI,14834,,,119,0,213,,,-1,0,10/29/2020 02:11:33 PM,Not agree,Not agree
01/30/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
04/23/2020,HI,592,,,3,0,12,,,0,0,05/25/2020 11:38:40 AM,Not agree,Not agree
07/14/2020,HI,1267,,,28,0,22,,,0,0,07/15/2020 11:05:12 AM,Not agree,Not agree
08/02/2020,HI,2424,,,207,0,26,,,0,0,08/03/2020 10:31:01 AM,Not agree,Not agree
02/16/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/25/2022,HI,267602,,,8821,2488,1439,,,5,0,05/26/2022 01:18:31 PM,Not agree,Not agree
06/30/2020,HI,908,,,7,0,18,,,0,0,07/01/2020 11:45:16 AM,Not agree,Not agree
10/09/2021,HI,78786,,,189,35,832,,,4,0,10/11/2021 01:19:41 PM,Not agree,Not agree
08/11/2021,HI,45920,,,460,33,542,,,2,0,08/12/2021 03:05:21 PM,Not agree,Not agree
02/21/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
01/06/2021,HI,21846,,,125,0,297,,,10,0,01/07/2021 02:56:59 PM,Not agree,Not agree
09/26/2020,HI,12077,,,95,0,131,,,4,0,09/27/2020 09:39:49 AM,Not agree,Not agree
05/16/2020,HI,629,,,1,0,17,,,0,0,05/17/2020 11:27:46 AM,Not agree,Not agree
01/15/2022,HI,161766,,,5927,1527,1112,,,6,0,01/17/2022 02:19:13 PM,Not agree,Not agree
05/15/2021,HI,34064,,,149,51,488,,,1,0,05/16/2021 01:46:12 PM,Not agree,Not agree
12/06/2020,HI,18266,,,97,0,260,,,1,0,12/07/2020 02:38:33 PM,Not agree,Not agree
04/20/2022,HI,238763,,,1666,233,1395,,,17,0,04/21/2022 01:21:03 PM,Not agree,Not agree
08/17/2021,HI,50180,,,453,77,549,,,0,0,08/18/2021 02:45:06 PM,Not agree,Not agree
08/15/2020,HI,5014,,,219,0,40,,,0,0,08/16/2020 10:57:14 AM,Not agree,Not agree
05/21/2022,HI,258781,,,0,0,1434,,,0,0,05/23/2022 01:14:47 PM,Not agree,Not agree
10/21/2020,HI,14185,,,77,0,203,,,14,0,10/22/2020 01:34:46 PM,Not agree,Not agree
05/20/2020,HI,635,,,4,0,17,,,0,0,05/21/2020 11:41:38 AM,Not agree,Not agree
02/19/2021,HI,26950,,,44,0,427,,,2,0,02/20/2021 02:45:37 PM,Not agree,Not agree
03/08/2021,HI,27862,,,41,0,442,,,0,0,03/09/2021 02:47:41 PM,Not agree,Not agree
11/09/2021,HI,82454,,,75,3,952,,,0,0,11/10/2021 03:25:35 PM,Not agree,Not agree
04/26/2020,HI,597,,,1,0,14,,,0,0,05/25/2020 11:38:40 AM,Not agree,Not agree
08/26/2020,HI,7540,,,306,0,51,,,2,0,08/27/2020 09:42:08 AM,Not agree,Not agree
04/06/2022,HI,235797,,,1138,266,1370,,,3,0,04/07/2022 02:35:23 PM,Not agree,Not agree
01/31/2022,HI,214249,,,1481,72,1169,,,1,0,02/01/2022 02:22:23 PM,Not agree,Not agree
07/21/2020,HI,1409,,,17,0,24,,,0,0,07/22/2020 10:51:28 AM,Not agree,Not agree
03/25/2020,HI,119,,,17,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
06/09/2021,HI,35461,,,39,1,502,,,0,0,06/10/2021 02:48:23 PM,Not agree,Not agree
09/05/2020,HI,9816,,,161,0,84,,,3,0,09/06/2020 10:09:04 AM,Not agree,Not agree
06/17/2020,HI,750,,,18,0,17,,,0,0,06/18/2020 01:16:14 PM,Not agree,Not agree
06/03/2021,HI,35152,,,41,8,498,,,1,0,06/04/2021 02:56:57 PM,Not agree,Not agree
02/25/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
08/09/2020,HI,3608,,,140,0,31,,,0,0,08/10/2020 10:23:35 AM,Not agree,Not agree
01/24/2022,HI,200209,,,2627,387,1135,,,0,0,01/25/2022 02:33:43 PM,Not agree,Not agree
01/01/2022,HI,112283,,,2707,220,1083,,,4,0,01/03/2022 01:55:55 PM,Not agree,Not agree
12/08/2020,HI,18397,,,53,0,260,,,0,0,12/09/2020 02:45:40 PM,Not agree,Not agree
11/06/2021,HI,82159,,,88,20,941,,,5,0,11/08/2021 01:55:23 PM,Not agree,Not agree
01/11/2022,HI,146000,,,2911,249,1094,,,0,0,01/12/2022 03:21:08 PM,Not agree,Not agree
05/21/2020,HI,635,,,0,0,17,,,0,0,05/21/2020 12:00:00 AM,Not agree,Not agree
03/09/2021,HI,27903,,,41,0,442,,,0,0,03/10/2021 02:58:31 PM,Not agree,Not agree
05/01/2022,HI,241955,,,0,0,1406,,,0,0,05/02/2022 01:46:11 PM,Not agree,Not agree
12/31/2021,HI,109576,,,3226,595,1079,,,5,0,01/01/2022 02:12:51 PM,Not agree,Not agree
01/26/2021,HI,25272,,,63,0,398,,,59,0,01/27/2021 02:53:24 PM,Not agree,Not agree
03/24/2022,HI,233569,,,0,0,1361,,,0,0,03/25/2022 01:28:21 PM,Not agree,Not agree
06/16/2022,HI,290652,,,0,0,1462,,,0,0,06/17/2022 01:23:40 PM,Not agree,Not agree
01/14/2022,HI,155839,,,3028,527,1106,,,3,0,01/15/2022 02:59:30 PM,Not agree,Not agree
02/04/2022,HI,219059,,,1164,167,1192,,,10,0,02/05/2022 02:28:34 PM,Not agree,Not agree
07/11/2020,HI,1197,,,20,0,19,,,0,0,07/12/2020 11:13:57 AM,Not agree,Not agree
08/12/2021,HI,46463,,,543,69,543,,,1,0,08/13/2021 01:45:25 PM,Not agree,Not agree
04/25/2021,HI,32284,,,119,0,475,,,0,0,04/26/2021 01:45:41 PM,Not agree,Not agree
07/23/2020,HI,1521,,,58,0,26,,,1,0,07/24/2020 10:18:40 AM,Not agree,Not agree
03/26/2020,HI,136,,,17,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
11/24/2021,HI,84239,,,104,6,997,,,6,0,11/25/2021 02:14:48 PM,Not agree,Not agree
04/11/2020,HI,503,,,14,0,9,,,1,,04/10/2020 12:22:39 PM,Not agree,Not agree
09/01/2021,HI,61800,,,447,81,598,,,12,0,09/02/2021 01:49:05 PM,Not agree,Not agree
10/19/2020,HI,14024,,,35,0,187,,,0,0,10/20/2020 02:59:27 PM,Not agree,Not agree
03/07/2021,HI,27821,,,47,0,442,,,1,0,03/08/2021 02:47:36 PM,Not agree,Not agree
07/15/2022,HI,309561,,,0,0,1523,,,0,0,07/16/2022 01:18:18 PM,Not agree,Not agree
10/30/2020,HI,14933,,,92,0,215,,,1,0,10/31/2020 01:30:31 PM,Not agree,Not agree
05/29/2022,HI,267602,,,0,0,1439,,,0,0,05/30/2022 01:20:19 PM,Not agree,Not agree
09/06/2020,HI,9920,,,104,0,85,,,1,0,09/07/2020 09:37:36 AM,Not agree,Not agree
04/21/2021,HI,31885,,,68,0,471,,,0,0,04/22/2021 01:56:30 PM,Not agree,Not agree
07/04/2021,HI,36604,,,52,7,515,,,0,0,07/05/2021 02:30:02 PM,Not agree,Not agree
06/15/2022,HI,290652,,,7078,1662,1462,,,9,0,06/16/2022 01:16:57 PM,Not agree,Not agree
04/19/2021,HI,31779,,,64,0,471,,,0,0,04/20/2021 02:59:01 PM,Not agree,Not agree
11/20/2021,HI,83896,,,212,87,991,,,4,0,11/22/2021 01:59:30 PM,Not agree,Not agree
06/14/2020,HI,724,,,8,0,17,,,0,0,06/15/2020 10:33:03 AM,Not agree,Not agree
05/11/2020,HI,623,,,1,0,17,,,0,0,05/12/2020 01:26:08 PM,Not agree,Not agree
03/12/2021,HI,28062,,,64,0,446,,,1,0,03/13/2021 03:19:19 PM,Not agree,Not agree
04/04/2022,HI,234659,,,0,0,1367,,,0,0,04/05/2022 01:16:42 PM,Not agree,Not agree
09/16/2020,HI,11060,,,156,0,99,,,0,0,09/17/2020 09:45:45 AM,Not agree,Not agree
04/10/2022,HI,235797,,,0,0,1370,,,0,0,04/11/2022 02:08:38 PM,Not agree,Not agree
10/04/2020,HI,12819,,,51,0,156,,,14,0,10/05/2020 09:49:47 AM,Not agree,Not agree
06/22/2020,HI,805,,,3,0,17,,,0,0,06/23/2020 10:28:19 AM,Not agree,Not agree
09/19/2020,HI,11368,,,77,0,120,,,0,0,09/20/2020 09:53:10 AM,Not agree,Not agree
07/09/2021,HI,36834,,,57,1,516,,,0,0,07/10/2021 02:17:36 PM,Not agree,Not agree
04/02/2022,HI,234659,,,0,0,1367,,,0,0,04/04/2022 12:57:21 PM,Not agree,Not agree
03/21/2020,HI,59,,,10,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
07/22/2021,HI,38284,,,218,13,524,,,3,0,07/23/2021 01:48:31 PM,Not agree,Not agree
03/02/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
08/07/2021,HI,43977,,,600,31,539,,,2,0,08/09/2021 12:38:43 PM,Not agree,Not agree
03/18/2021,HI,28509,,,86,0,448,,,0,0,03/19/2021 02:25:43 PM,Not agree,Not agree
04/27/2020,HI,598,,,1,0,16,,,2,0,05/25/2020 11:38:40 AM,Not agree,Not agree
08/03/2020,HI,2567,,,143,0,26,,,0,0,08/04/2020 10:09:35 AM,Not agree,Not agree
12/09/2021,HI,85676,,,140,13,1029,,,1,0,12/10/2021 02:19:59 PM,Not agree,Not agree
05/25/2021,HI,34708,,,20,1,493,,,0,0,05/26/2021 01:48:32 PM,Not agree,Not agree
04/12/2020,HI,507,,,4,0,9,,,0,,04/11/2020 12:22:39 PM,Not agree,Not agree
10/15/2021,HI,79562,,,151,35,857,,,5,0,10/16/2021 01:26:43 PM,Not agree,Not agree
06/07/2020,HI,663,,,1,0,17,,,0,0,06/08/2020 10:55:08 AM,Not agree,Not agree
05/27/2022,HI,267602,,,0,0,1439,,,0,0,05/28/2022 01:19:46 PM,Not agree,Not agree
01/13/2021,HI,23141,,,93,0,309,,,3,0,01/14/2021 03:12:46 PM,Not agree,Not agree
07/05/2020,HI,1012,,,7,0,19,,,0,0,07/06/2020 11:16:12 AM,Not agree,Not agree
02/14/2022,HI,226510,,,483,2,1250,,,0,0,02/15/2022 03:38:24 PM,Not agree,Not agree
08/19/2020,HI,5818,,,235,0,43,,,2,0,08/20/2020 11:11:45 AM,Not agree,Not agree
08/01/2020,HI,2217,,,45,0,26,,,0,0,08/02/2020 10:54:37 AM,Not agree,Not agree
07/21/2021,HI,38066,,,130,14,521,,,1,0,07/22/2021 03:06:50 PM,Not agree,Not agree
06/25/2022,HI,296007,,,0,0,1477,,,0,0,06/27/2022 12:14:52 PM,Not agree,Not agree
04/03/2021,HI,30246,,,229,123,464,,,4,0,04/04/2021 01:43:43 PM,Not agree,Not agree
04/09/2021,HI,30754,,,81,0,467,,,0,0,04/10/2021 01:45:46 PM,Not agree,Not agree
02/14/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
06/27/2021,HI,36297,,,46,2,513,,,0,0,06/28/2021 03:02:46 PM,Not agree,Not agree
06/10/2020,HI,679,,,6,0,17,,,0,0,06/11/2020 10:48:51 AM,Not agree,Not agree
02/24/2022,HI,229477,,,278,25,1300,,,8,0,02/25/2022 03:09:12 PM,Not agree,Not agree
04/19/2020,HI,576,,,4,0,10,,,1,0,04/19/2020 12:22:39 PM,Not agree,Not agree
11/26/2021,HI,84334,,,19,8,1004,,,1,0,11/27/2021 02:19:28 PM,Not agree,Not agree
01/24/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
05/28/2020,HI,641,,,3,0,17,,,0,0,05/29/2020 10:19:55 AM,Not agree,Not agree
09/23/2021,HI,74606,,,437,41,733,,,12,0,09/24/2021 01:56:18 PM,Not agree,Not agree
06/11/2022,HI,283574,,,0,0,1453,,,0,0,06/13/2022 12:26:25 PM,Not agree,Not agree
10/24/2020,HI,14501,,,89,0,211,,,2,0,10/25/2020 01:45:35 PM,Not agree,Not agree
03/14/2020,HI,7,,,3,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
12/03/2021,HI,85086,,,118,26,1017,,,1,0,12/04/2021 02:29:01 PM,Not agree,Not agree
05/27/2020,HI,638,,,2,0,17,,,0,0,05/28/2020 11:12:25 AM,Not agree,Not agree
03/29/2022,HI,233569,,,0,0,1361,,,0,0,03/30/2022 02:13:09 PM,Not agree,Not agree
08/21/2021,HI,53153,,,752,30,560,,,1,0,08/23/2021 12:48:27 PM,Not agree,Not agree
12/20/2020,HI,19893,,,202,0,280,,,1,0,12/21/2020 02:39:53 PM,Not agree,Not agree
05/31/2020,HI,644,,,0,0,17,,,0,0,05/31/2020 12:00:00 AM,Not agree,Not agree
03/19/2022,HI,232845,,,0,0,1356,,,0,0,03/21/2022 12:27:07 PM,Not agree,Not agree
02/04/2021,HI,26101,,,101,0,413,,,2,0,02/05/2021 02:54:41 PM,Not agree,Not agree
10/16/2021,HI,79697,,,135,30,861,,,4,0,10/18/2021 12:41:38 PM,Not agree,Not agree
05/23/2020,HI,636,,,0,0,17,,,0,0,05/23/2020 12:00:00 AM,Not agree,Not agree
02/18/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/10/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
04/24/2021,HI,32165,,,99,48,475,,,1,0,04/25/2021 01:42:01 PM,Not agree,Not agree
03/23/2020,HI,93,,,14,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
04/03/2020,HI,373,,,23,0,3,,,1,,04/03/2020 12:22:39 PM,Not agree,Not agree
09/05/2021,HI,65315,,,718,22,620,,,10,0,09/06/2021 02:27:21 PM,Not agree,Not agree
05/18/2022,HI,258781,,,7022,2007,1434,,,12,0,05/19/2022 01:33:37 PM,Not agree,Not agree
01/06/2022,HI,127085,,,4700,741,1087,,,4,0,01/07/2022 03:48:33 PM,Not agree,Not agree
08/06/2021,HI,43377,,,607,13,537,,,2,0,08/07/2021 02:00:45 PM,Not agree,Not agree
03/11/2022,HI,231844,,,0,0,1342,,,0,0,03/12/2022 05:36:04 PM,Not agree,Not agree
02/09/2022,HI,222974,,,470,56,1221,,,7,0,02/10/2022 02:57:07 PM,Not agree,Not agree
12/02/2020,HI,17819,,,68,0,242,,,0,0,12/03/2020 03:21:08 PM,Not agree,Not agree
04/28/2021,HI,32465,,,68,0,479,,,3,0,04/29/2021 01:47:03 PM,Not agree,Not agree
08/04/2020,HI,2738,,,171,0,27,,,1,0,08/05/2020 10:13:18 AM,Not agree,Not agree
07/19/2021,HI,37839,,,122,7,520,,,0,0,07/20/2021 02:48:47 PM,Not agree,Not agree
07/10/2020,HI,1177,,,41,0,19,,,0,0,07/11/2020 02:25:05 PM,Not agree,Not agree
11/21/2021,HI,83992,,,96,15,991,,,0,0,11/22/2021 03:21:21 PM,Not agree,Not agree
01/08/2021,HI,22372,,,239,0,301,,,4,0,01/09/2021 03:26:08 PM,Not agree,Not agree
10/25/2020,HI,14618,,,117,0,211,,,0,0,10/26/2020 01:41:41 PM,Not agree,Not agree
01/23/2021,HI,24950,,,165,38,333,,,4,0,01/24/2021 02:36:49 PM,Not agree,Not agree
07/24/2021,HI,38741,,,242,25,524,,,0,0,07/26/2021 01:16:36 PM,Not agree,Not agree
12/26/2020,HI,20537,,,109,0,283,,,0,0,12/27/2020 02:44:47 PM,Not agree,Not agree
05/28/2021,HI,34844,,,37,0,495,,,0,0,05/29/2021 01:33:02 PM,Not agree,Not agree
10/17/2020,HI,13907,,,94,0,186,,,1,0,10/18/2020 01:26:54 PM,Not agree,Not agree
05/30/2021,HI,35008,,,119,0,497,,,1,0,05/31/2021 01:43:43 PM,Not agree,Not agree
06/24/2021,HI,36157,,,53,-2,510,,,0,0,06/25/2021 03:01:46 PM,Not agree,Not agree
10/31/2021,HI,81586,,,125,10,908,,,9,0,11/01/2021 03:03:10 PM,Not agree,Not agree
07/16/2020,HI,1309,,,23,0,22,,,0,0,07/17/2020 10:31:01 AM,Not agree,Not agree
05/30/2022,HI,267602,,,0,0,1439,,,0,0,05/31/2022 01:20:20 PM,Not agree,Not agree
12/30/2020,HI,20851,,,104,0,283,,,0,0,12/31/2020 02:55:07 PM,Not agree,Not agree
12/15/2021,HI,86857,,,278,59,1052,,,5,0,12/16/2021 03:10:47 PM,Not agree,Not agree
02/15/2021,HI,26803,,,31,0,423,,,0,0,02/16/2021 02:53:06 PM,Not agree,Not agree
04/08/2020,HI,458,,,9,0,5,,,0,,04/07/2020 12:22:39 PM,Not agree,Not agree
12/21/2020,HI,20025,,,132,0,280,,,0,0,12/22/2020 02:35:48 PM,Not agree,Not agree
03/21/2021,HI,28834,,,71,0,451,,,1,0,03/22/2021 01:57:09 PM,Not agree,Not agree
02/08/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/24/2020,HI,102,,,9,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
11/01/2021,HI,81650,,,64,1,908,,,0,0,11/02/2021 01:48:33 PM,Not agree,Not agree
05/13/2021,HI,33835,,,73,0,486,,,0,0,05/14/2021 02:07:22 PM,Not agree,Not agree
01/28/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
03/13/2021,HI,28218,,,156,94,447,,,1,0,03/14/2021 01:53:25 PM,Not agree,Not agree
10/07/2021,HI,78405,,,278,35,821,,,8,0,10/08/2021 01:43:16 PM,Not agree,Not agree
04/28/2022,HI,241955,,,0,0,1406,,,0,0,04/29/2022 02:05:11 PM,Not agree,Not agree
11/25/2020,HI,17298,,,100,0,233,,,2,0,11/26/2020 02:44:21 PM,Not agree,Not agree
03/04/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/09/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
06/26/2022,HI,296007,,,0,0,1477,,,0,0,06/27/2022 01:15:35 PM,Not agree,Not agree
04/30/2020,HI,607,,,1,0,16,,,0,0,05/01/2020 05:00:19 PM,Not agree,Not agree
03/30/2021,HI,29689,,,81,0,459,,,0,0,03/31/2021 02:08:03 PM,Not agree,Not agree
03/15/2020,HI,10,,,3,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
04/07/2020,HI,449,,,21,0,5,,,0,,04/07/2020 12:22:39 PM,Not agree,Not agree
02/03/2021,HI,26000,,,68,0,411,,,4,0,02/04/2021 02:53:58 PM,Not agree,Not agree
03/29/2020,HI,230,,,31,0,0,,,0,,03/28/2020 12:22:39 PM,Not agree,Not agree
06/21/2020,HI,802,,,4,0,17,,,0,0,06/22/2020 11:24:02 AM,Not agree,Not agree
06/17/2022,HI,290652,,,0,0,1462,,,0,0,06/18/2022 01:33:11 PM,Not agree,Not agree
10/27/2020,HI,14715,,,62,0,214,,,3,0,10/28/2020 01:52:28 PM,Not agree,Not agree
06/03/2020,HI,647,,,1,0,17,,,0,0,06/04/2020 11:03:31 AM,Not agree,Not agree
12/06/2021,HI,85413,,,83,3,1022,,,0,0,12/07/2021 02:35:03 PM,Not agree,Not agree
12/25/2021,HI,97022,,,1568,227,1071,,,4,0,12/27/2021 02:16:24 PM,Not agree,Not agree
11/25/2021,HI,84315,,,76,16,1003,,,6,0,11/26/2021 02:12:52 PM,Not agree,Not agree
02/22/2021,HI,27124,,,49,0,428,,,0,0,02/23/2021 02:51:13 PM,Not agree,Not agree
03/08/2020,HI,2,,,1,0,0,,,0,,03/26/2020 12:22:39 PM,Not agree,Not agree
07/26/2020,HI,1683,,,28,0,26,,,0,0,07/27/2020 10:16:42 AM,Not agree,Not agree
06/24/2020,HI,833,,,15,0,17,,,0,0,06/25/2020 10:07:27 AM,Not agree,Not agree
11/08/2021,HI,82379,,,97,10,952,,,0,0,11/09/2021 03:49:35 PM,Not agree,Not agree
02/03/2020,HI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
02/26/2022,HI,230097,,,326,50,1318,,,9,0,02/28/2022 01:14:05 PM,Not agree,Not agree
03/19/2021,HI,28602,,,93,0,449,,,1,0,03/20/2021 02:03:21 PM,Not agree,Not agree
10/02/2020,HI,12699,,,133,0,142,,,3,0,10/03/2020 09:39:53 AM,Not agree,Not agree
08/26/2021,HI,56492,,,824,33,570,,,0,0,08/27/2021 02:08:03 PM,Not agree,Not agree
11/06/2020,HI,15584,,,113,0,218,,,0,0,11/07/2020 02:45:17 PM,Not agree,Not agree
04/16/2022,HI,237097,,,0,0,1378,,,0,0,04/18/2022 01:38:16 PM,Not agree,Not agree
09/17/2020,HI,11179,,,119,0,107,,,8,0,09/18/2020 09:48:37 AM,Not agree,Not agree
03/07/2022,HI,231659,,,437,92,1342,,,6,0,03/08/2022 02:50:46 PM,Not agree,Not agree
07/15/2021,HI,37318,,,144,8,519,,,1,0,07/16/2021 02:03:13 PM,Not agree,Not agree
10/12/2020,HI,13477,,,42,0,169,,,0,0,10/13/2020 01:29:38 PM,Not agree,Not agree
10/06/2021,HI,78127,,,164,27,813,,,7,0,10/07/2021 02:06:32 PM,Not agree,Not agree
11/03/2020,HI,15229,,,82,0,218,,,0,0,11/04/2020 03:03:00 PM,Not agree,Not agree
06/19/2022,HI,290652,,,0,0,1462,,,0,0,06/20/2022 12:58:38 PM,Not agree,Not agree
11/09/2020,HI,15892,,,58,0,220,,,0,0,11/10/2020 02:45:45 PM,Not agree,Not agree
08/14/2020,HI,4795,,,283,0,40,,,2,0,08/15/2020 10:02:05 AM,Not agree,Not agree
03/18/2022,HI,232845,,,0,0,1356,,,0,0,03/19/2022 01:30:21 PM,Not agree,Not agree
02/07/2022,HI,221983,,,810,73,1214,,,0,0,02/08/2022 03:02:12 PM,Not agree,Not agree
10/13/2021,HI,79255,,,113,12,846,,,6,0,10/14/2021 02:14:59 PM,Not agree,Not agree
02/01/2021,HI,25870,,,84,0,407,,,0,0,02/02/2021 02:51:51 PM,Not agree,Not agree
05/29/2020,HI,644,,,3,0,17,,,0,0,05/30/2020 11:47:59 AM,Not agree,Not agree
05/19/2022,HI,258781,,,0,0,1434,,,0,0,05/20/2022 01:21:56 PM,Not agree,Not agree
08/05/2020,HI,2887,,,149,0,27,,,0,0,08/06/2020 10:12:27 AM,Not agree,Not agree
06/18/2021,HI,35919,,,57,4,506,,,2,0,06/18/2021 01:48:26 PM,Not agree,Not agree
04/10/2021,HI,30956,,,202,90,468,,,1,0,04/11/2021 01:50:11 PM,Not agree,Not agree
06/20/2020,HI,798,,,10,0,17,,,0,0,06/21/2020 10:32:57 AM,Not agree,Not agree
02/24/2021,HI,27211,,,43,0,432,,,4,0,02/25/2021 02:54:32 PM,Not agree,Not agree
05/07/2022,HI,246110,,,0,0,1416,,,0,0,05/09/2022 01:14:40 PM,Not agree,Not agree
04/03/2022,HI,234659,,,0,0,1367,,,0,0,04/04/2022 02:11:32 PM,Not agree,Not agree
08/22/2021,HI,54038,,,885,77,561,,,1,0,08/23/2021 02:39:48 PM,Not agree,Not agree
04/16/2020,HI,544,,,9,0,9,,,0,,04/16/2020 12:22:39 PM,Not agree,Not agree
05/23/2021,HI,34654,,,44,0,493,,,2,0,05/24/2021 01:46:58 PM,Not agree,Not agree
09/07/2021,HI,66554,,,497,11,622,,,0,0,09/08/2021 03:20:52 PM,Not agree,Not agree
09/17/2021,HI,72137,,,567,16,689,,,15,0,09/18/2021 01:43:14 PM,Not agree,Not agree
