station.code,station.fr_code,line.num,line.name,line.name_sub,line.station_seq,station.name_full,station.name,station.name_chc,station.name_chn,station.name_en,station.name_jp,geo.latitude,geo.longitude,geo.sigungu_code,geo.sigungu_name,geo.addres_road,geo.address_land,geo.phone
2622,621,6,6호선,지하철6호선,12,망원,망원,望遠,望远,Mangwon,マンウォン,37.556094,126.910052,11140,마포구,서울특별시 마포구 월드컵로 지하77(망원동),서울특별시 마포구 망원동 378 망원역(6호선),02-6311-6211
2623,622,6,6호선,지하철6호선,13,합정,합정,合井,合井,Hapjeong,ハプチョン,37.549463,126.913739,11140,마포구,서울특별시 마포구 양화로 지하45(합정동),서울특별시 마포구 합정동 414 합정역(6호선),02-6311-6221
2624,623,6,6호선,지하철6호선,14,상수,상수,上水,上水,Sangsu,サンス,37.547716,126.922852,11140,마포구,서울특별시 마포구 독막로 지하85(상수동),서울특별시 마포구 상수동 309-10 상수역(6호선),02-6311-6231
2625,624,6,6호선,지하철6호선,15,광흥창(서강),광흥창|서강,廣興倉(西江),广兴仓(西江),Gwangheungchang(Seogang),クァンフンチャン,37.547456,126.931993,11140,마포구,서울특별시 마포구 독막로 지하165(창전동),서울특별시 마포구 창전동 145-17 광흥창역(6호선),02-6311-6241
2626,625,6,6호선,지하철6호선,16,대흥(서강대앞),대흥|서강대앞,大興(西江大앞),大兴(西江大学),Daeheung(Sogang Univ.),テフン,37.547771,126.942069,11140,마포구,서울특별시 마포구 대흥로 지하85(대흥동),서울특별시 마포구 대흥동 128-1 대흥역(6호선),02-6311-6251
2627,626,6,6호선,지하철6호선,17,공덕,공덕,孔德,孔德,Gongdeok,コンドク,37.544018,126.951592,11140,마포구,서울특별시 마포구 백범로 지하200(공덕동),서울특별시 마포구 공덕동 439 공덕역(6호선),02-6311-5291
2628,627,6,6호선,지하철6호선,18,효창공원앞,효창공원앞,孝昌公園앞,孝昌公园,Hyochang Park,ヒョチャンゴンウォンアプ,37.539261,126.961351,11030,용산구,서울특별시 용산구 백범로 지하287(효창동),서울특별시 용산구 효창동 80 효창공원앞역(6호선),02-6311-6271
2629,628,6,6호선,지하철6호선,19,삼각지,삼각지,三角地,三角地,Samgakji,サムガクチ,37.534777,126.97311,11030,용산구,서울특별시 용산구 한강대로 지하185(한강로1가),서울특별시 용산구 한강로1가 228-1 삼각지역(6호선),02-6311-6281
2630,629,6,6호선,지하철6호선,20,녹사평(용산구청),녹사평|용산구청,綠莎坪(龍山區廳),绿莎坪(龙山区厅),Noksapyeong(Yongsan-gu Office),ノッサピョン,37.534675,126.986695,11030,용산구,서울특별시 용산구 녹사평대로 지하195(용산동4가),서울특별시 용산구 용산동4가 4 녹사평역(6호선),02-6311-6291
2631,630,6,6호선,지하철6호선,21,이태원,이태원,梨泰院,梨泰院,Itaewon,イテウォン,37.534488,126.994302,11030,용산구,서울특별시 용산구 이태원로 지하177(이태원동),서울특별시 용산구 이태원동 119-23 이태원역(6호선),02-6311-6301
2632,631,6,6호선,지하철6호선,22,한강진,한강진,漢江鎭,汉江镇,Hangangjin,ハンガンジン,37.539631,127.001725,11030,용산구,서울특별시 용산구 이태원로 지하287(한남동),서울특별시 용산구 한남동 726-494 한강진역(6호선),02-6311-6311
2633,632,6,6호선,지하철6호선,23,버티고개,버티고개,버티고개,波堤岭,Beotigogae,ポティゴゲ,37.548013,127.007055,11020,중구,서울특별시 중구 다산로 지하38(신당동),서울특별시 중구 신당동 366-454 버티고개역(6호선),02-6311-6321
2634,633,6,6호선,지하철6호선,24,약수,약수,藥水,药水,Yaksu,ヤッス,37.55434,127.010655,11020,중구,서울특별시 중구 다산로 지하115(신당동),서울특별시 중구 신당동 369-2 약수역(6호선),02-6311-6331
2635,634,6,6호선,지하철6호선,25,청구,청구,靑丘,青丘,Cheonggu,チョング,37.560245,127.013828,11020,중구,서울특별시 중구 청구로 지하77(신당동),서울특별시 중구 신당동 295-2 청구역(6호선),02-6311-5371
2636,635,6,6호선,지하철6호선,26,신당,신당,新堂,新堂,Sindang,シンダン,37.565972,127.01782,11020,중구,서울특별시 중구 다산로 지하260(흥인동),서울특별시 중구 흥인동 162-1 신당역(6호선),02-6311-6351
2637,636,6,6호선,지하철6호선,27,동묘앞,동묘앞,東廟앞,东庙,Dongmyo,トンミョアプ,37.572627,127.016429,11010,종로구,서울특별시 종로구 지봉로 지하24(숭인동),서울특별시 종로구 숭인동 316-3 동묘앞역(6호선),02-6311-6361
2638,637,6,6호선,지하철6호선,28,창신,창신,昌信,昌信,Changsin,チャンシン,37.579661,127.015241,11010,종로구,서울특별시 종로구 지봉로 지하112(창신동),서울특별시 종로구 창신동 20-8 창신역(6호선),02-6311-6371
2639,638,6,6호선,지하철6호선,29,보문,보문,普門,普门,Bomun,ポムン,37.585286,127.019381,11080,성북구,서울특별시 성북구 보문로 지하116(보문동1가),서울특별시 성북구 보문동1가 127-1 보문역(6호선),02-6311-6381
2640,639,6,6호선,지하철6호선,30,안암(고대병원앞),안암|고대병원앞,安岩(高大病院앞),安岩(高丽大学医院),Anam(Korea Univ. Hospital),アナム,37.586272,127.029005,11080,성북구,서울특별시 성북구 고려대로 지하89(안암동5가),서울특별시 성북구 안암동5가 146-1 안암역(6호선),02-6311-6391
2641,640,6,6호선,지하철6호선,31,고려대(종암),고려대|종암,高麗大(鍾岩),高丽大学(钟岩),Korea Univ.(Jongam),コリョデ,37.590508,127.036296,11080,성북구,서울특별시 성북구 종암로 지하1(종암동),서울특별시 성북구 종암동 29-18 고려대역(6호선),02-6311-6401
2642,641,6,6호선,지하철6호선,32,월곡(동덕여대),월곡|동덕여대,月谷(同德女大),月谷(同德女子大学),Wolgok(Dongduk Women's Univ.),ウォルゴク,37.601948,127.041518,11080,성북구,서울특별시 성북구 월곡로 지하107(하월곡동),서울특별시 성북구 하월곡동 35-1 월곡역(6호선),02-6311-6411
2643,642,6,6호선,지하철6호선,33,상월곡(한국과학기술연구원),상월곡|한국과학기술연구원,上月谷(韓國科學技術硏究院),上月谷(韩国科学技术硏究院),Sangwolgok(KIST) ,サンウォルゴク,37.606377,127.048491,11080,성북구,서울특별시 성북구 화랑로 지하157(상월곡동),서울특별시 성북구 상월곡동 26-1 상월곡역(6호선),02-6311-6421
2644,643,6,6호선,지하철6호선,34,돌곶이,돌곶이,돌곶이,石串,Dolgoji,トルゴジ,37.610537,127.056431,11080,성북구,서울특별시 성북구 화랑로 지하243(석관동),서울특별시 성북구 석관동 349-8 돌곶이역(6호선),02-6311-6431
2645,644,6,6호선,지하철6호선,35,석계,석계,石溪,石溪,Seokgye,ソッケ,37.614805,127.065851,11110,노원구,서울특별시 노원구 화랑로 지하 347-1(월계동),서울특별시 노원구 월계동 25-2 석계역(6호선),02-6311-6441
2646,645,6,6호선,지하철6호선,36,태릉입구,태릉입구,泰陵入口,泰陵,Taereung,テルンイック,37.617983,127.07512,11110,노원구,서울특별시 노원구 동일로 지하 992-1(공릉동),서울특별시 노원구 공릉동 616-4 태릉입구역(6호선),02-6311-7171
2647,646,6,6호선,지하철6호선,37,화랑대(서울여대입구),화랑대|서울여대입구,花郞臺(서울女大入口),花郞台(首尔女子大学),Hwarangdae(Seoul Women's Univ.),ファランデ,37.620064,127.084689,11110,노원구,서울특별시 노원구 화랑로 지하510(공릉동),서울특별시 노원구 공릉동 285-2 화랑대역(6호선),02-6311-6461
2648,647,6,6호선,지하철6호선,38,봉화산(서울의료원),봉화산|서울의료원,烽火山(서울醫療院),烽火山(首尔医疗院),Bonghwasan(Seoul Medical Center),ポンファサン,37.617283,127.091401,11070,중랑구,서울특별시 중랑구 신내로 지하232(신내동),서울특별시 중랑구 신내동 643-1 봉화산역(6호선),02-6311-6471
2649,648,6,6호선,지하철6호선,39,신내,신내,新內,新內,Sinnae,シンネ,37.612668,127.103213,11070,중랑구,서울특별시 중랑구 용마산로136길 33 신내차량기지,서울특별시 중랑구 신내동 19 신내역(6호선),02-6311-6481
2711,709,7,7호선,지하철7호선,1,장암,장암,長岩,长岩,Jangam,チャンアム,37.700109,127.053196,31030,의정부시,경기도 의정부시 동일로 121(장암동),경기도 의정부시 장암동 160-8 장암역(7호선),02-6311-7091
2712,710,7,7호선,지하철7호선,2,도봉산,도봉산,道峰山,道峰山,Dobongsan,トボンサン,37.689313,127.046222,11100,도봉구,서울특별시 도봉구 도봉로 964-40(도봉동),서울특별시 도봉구 도봉동 38-3 도봉산역(7호선),02-6311-7101
2713,711,7,7호선,지하철7호선,3,수락산,수락산,水落山,水落山,Suraksan,スラッサン,37.67785,127.055315,11110,노원구,서울특별시 노원구 동일로 지하1662(상계동),서울특별시 노원구 상계동 1132-9 수락산역(7호선),02-6311-7111
2714,712,7,7호선,지하철7호선,4,마들,마들,마들,马得,Madeul,マドゥル,37.66494,127.057675,11110,노원구,서울특별시 노원구 동일로 지하1530-1(상계동),서울특별시 노원구 상계동 650 마들역(7호선),02-6311-7121
2715,713,7,7호선,지하철7호선,5,노원,노원,蘆原,芦原,Nowon,ノウォン,37.655128,127.061368,11110,노원구,서울특별시 노원구 동일로 지하1409(상계동),서울특별시 노원구 상계동 729 노원역(7호선),02-6311-7131
2716,714,7,7호선,지하철7호선,6,중계,중계,中溪,中溪,Junggye,チュンゲ,37.644583,127.064303,11110,노원구,서울특별시 노원구 동일로 지하1308-1(중계동),서울특별시 노원구 중계동 503-3 중계역(7호선),02-6311-7141
2717,715,7,7호선,지하철7호선,7,하계,하계,下 溪,下溪,Hagye,ハゲ,37.636352,127.06799,11110,노원구,서울특별시 노원구 동일로 지하1196(하계동),서울특별시 노원구 하계동 273-5 하계역(7호선),02-6311-7151
2718,716,7,7호선,지하철7호선,8,공릉(서울과학기술대),공릉|서울과학기술대,孔陵(서울産業大入口),孔陵(首尔科学技术大学),Gongneung(Seoul National Univ. of Science & Technology),コンヌン,37.625742,127.072896,11110,노원구,서울특별시 노원구 동일로 지하1074(공릉동),서울특별시 노원구 공릉동 385-4 공릉역(7호선),02-6311-7161
2719,717,7,7호선,지하철7호선,9,태릉입구,태릉입구,泰陵入口,泰陵,Taereung,テルンイック,37.617983,127.07512,11110,노원구,서울특별시 노원구 동일로 지하 992-1(공릉동),서울특별시 노원구 공릉동 616-4 태릉입구역(7호선),02-6311-7171
2720,718,7,7호선,지하철7호선,10,먹골,먹골,먹골,墨谷,Meokgol,モッコル,37.610637,127.077725,11070,중랑구,서울특별시 중랑구 동일로 지하901(묵동),서울특별시 중랑구 묵동 189-5 먹골역(7호선),02-6311-7181
2721,719,7,7호선,지하철7호선,11,중화,중화,中和,中和,Junghwa,チュンファ,37.602545,127.079264,11070,중랑구,서울특별시 중랑구 동일로 지하797(중화동),서울특별시 중랑구 중화동 50-3 중화역(7호선),02-6311-7191
2722,720,7,7호선,지하철7호선,12,상봉(시외버스터미널),상봉|시외버스터미널,上鳳(市外버스터미널),上凤(市外巴士客运站),Sangbong(Intercity Bus Terminal),サンボン  ,37.596362,127.085032,11070,중랑구,서울특별시 중랑구 망우로 297(상봉동),서울특별시 중랑구 상봉동 100-9 상봉역(7호선),02-6311-7201
2723,721,7,7호선,지하철7호선,13,면목,면목,面牧,面牧,Myeonmok,ミョンモク,37.588579,127.087503,11070,중랑구,서울특별시 중랑구 면목로 지하407(면목동),서울특별시 중랑구 면목동 282-6 면목역(7호선),02-6311-7211
2724,722,7,7호선,지하철7호선,14,사가정,사가정,四佳亭,四佳亭,Sagajeong,サガジョン,37.580894,127.088478,11070,중랑구,서울특별시 중랑구 사가정로 지하393(면목동),서울특별시 중랑구 면목동 495 사가정역(7호선),02-6311-7221
2725,723,7,7호선,지하철7호선,15,용마산(용마폭포공원),용마산|용마폭포공원,龍馬山(龍馬瀑布公園),龙马山(龙马瀑布公園),Yongmasan(Yongma Falls Park),ヨンマサン(ヨンマポクポ公園),37.573647,127.086727,11070,중랑구,서울특별시 중랑구 용마산로 지하227(면목동),서울특별시 중랑구 면목동 1316-5 용마산역(7호선),02-6311-7231
2726,724,7,7호선,지하철7호선,16,중곡,중곡,中谷,中谷,Junggok,チュンゴク,37.565923,127.08432,11050,광진구,서울특별시 광진구 능동로 지하417(중곡동),서울특별시 광진구 중곡동 273-2 7호선 중곡역(7호선),02-6311-7241
2727,725,7,7호선,지하철7호선,17,군자(능동),군자|능동,君子(陵洞),君子(陵洞),Gunja(Neung-dong),クンジャ,37.557121,127.079542,11050,광진구,서울특별시 광진구 천호대로 지하550(능동),서울특별시 광진구 능동 275-5 군자(능동)역(7호선),02-6311-5441
2728,726,7,7호선,지하철7호선,18,어린이대공원(세종대),어린이대공원|세종대,어린이大公園(世宗大),儿童大公园(世宗大学),Children's Grand Park(Sejong Univ.),オリニ・テゴンウォン,37.548014,127.074658,11050,광진구,서울특별시 광진구 능동로 지하210(화양동),서울특별시 광진구 화양동 164-1 어린이대공원역(7호선),02-6311-7261
2729,727,7,7호선,지하철7호선,19,건대입구,건대입구,建大入口,建国大学,Konkuk Univ.,コンデイック,37.540693,127.07023,11050,광진구,서울특별시 광진구 능동로 지하110(화양동),서울특별시 광진구 화양동 6-3 건대입구역(7호선),02-6311-7271
2730,728,7,7호선,지하철7호선,20,뚝섬유원지,뚝섬유원지,뚝섬遊園地,纛岛游园地,Ttukseom Park,トゥッソム・ユウォンジ,37.53154,127.066704,11050,광진구,서울특별시 광진구 능동로 10(자양동),서울특별시 광진구 자양동 73-2 뚝섬유원지역(7호선),02-6311-7281
2731,729,7,7호선,지하철7호선,21,청담,청담,淸潭,清潭,Cheongdam,チョンダム,37.519365,127.05335,11230,강남구,서울특별시 강남구 학동로 지하508(청담동),서울특별시 강남구 청담동 77-76 청담역(7호선),02-6311-7291
2732,730,7,7호선,지하철7호선,22,강남구청,강남구청,江南區廳,江南区厅,Gangnam-gu Office,カンナムグチョン,37.517186,127.04128,11230,강남구,서울특별시 강남구 학동로 지하346(삼성동),서울특별시 강남구 삼성동 111-44 강남구청역(7호선),02-6311-7301
2733,731,7,7호선,지하철7호선,23,학동,학동,鶴洞,鹤洞,Hak-dong,ハクトン,37.514229,127.031656,11230,강남구,서울특별시 강남구 학동로 지하180(논현동),서울특별시 강남구 논현동 279-67 학동역(7호선),02-6311-7311
2734,732,7,7호선,지하철7호선,24,논현,논현,論峴,论岘,Nonhyeon,ノンヒョン,37.511093,127.021415,11230,강남구,서울특별시 강남구 학동로 지하102(논현동),서울특별시 강남구 논현동 279-67 논현역(7호선),02-6311-7321
2735,733,7,7호선,지하철7호선,25,반포,반포,盤浦,盘浦,Banpo,パンポ,37.508178,127.011727,11220,서초구,서울특별시 서초구 신반포로 지하241(잠원동),서울특별시 서초구 잠원동 103 반포역(7호선),02-6311-7331
2736,734,7,7호선,지하철7호선,26,고속터미널,고속터미널,高速터미널,高速巴士客运站,Express Bus Terminal,コソクターミナル,37.50481,127.004943,11220,서초구,서울특별시 서초구 신반포로 지하188(반포동),서울특별시 서초구 반포동 19-11 고속터미널역(7호선),02-6311-7341
2737,735,7,7호선,지하철7호선,27,내방,내방,內方,內方,Naebang,ネバン,37.487618,126.993513,11220,서초구,서울특별시 서초구 서초대로 지하103(방배동),서울특별시 서초구 방배동 874-16 내방역(7호선),02-6311-7351
2738,736,7,7호선,지하철7호선,28,이수,이수,梨水,梨水,Isu,イス,37.486263,126.981989,11200,동작구,서울특별시 동작구 사당로 지하310(사당동),서울특별시 동작구 사당동 144-4 이수역(7호선),02-6311-7361
2739,737,7,7호선,지하철7호선,29,남성,남성,南城,南城,Namseong,ナムソン,37.484596,126.971251,11200,동작구,서울특별시 동작구 사당로 지하218(사당동),서울특별시 동작구 사당동 산25-33 남성역(7호선),02-6311-7371
2740,738,7,7호선,지하철7호선,30,숭실대입구(살피재),숭실대입구|살피재,崇實大入口(살피재),崇实大学(赛毗岭),Soongsil Univ.(Salpijae),スンシルデイック,37.496029,126.953822,11200,동작구,서울특별시 동작구 상도로 지하378(상도동),서울특별시 동작구 상도동 514 숭실대입구역(7호선),02-6311-7381
2741,739,7,7호선,지하철7호선,31,상도,상도,上道,上道,Sangdo,サンド,37.502834,126.94791,11200,동작구,서울특별시 동작구 상도로 지하272(상도1동),서울특별시 동작구 상도1동 702-1 상도역(중대입구역)(7호선),02-6311-7391
2742,740,7,7호선,지하철7호선,32,장승배기,장승배기,장승배기,长丞拜基,Jangseungbaegi,チャンスンベギ,37.504898,126.93915,11200,동작구,서울특별시 동작구 상도로 지하188(상도동),서울특별시 동작구 상도동 26-20 장승배기역(7호선),02-6311-7401
2743,741,7,7호선,지하철7호선,33,신대방삼거리,신대방삼거리,新大方삼거리,新大方丁字路口,Sindaebangsamgeori,シンデバンサムゴリ,37.499701,126.928276,11200,동작구,서울특별시 동작구 상도로 지하76(대방동),서울특별시 동작구 대방동 406-10 신대방삼거리역(7호선),02-6311-7411
2744,742,7,7호선,지하철7호선,34,보라매,보라매,보라매,波拉美,Boramae,ポラメ,37.499872,126.920428,11200,동작구,서울특별시 동작구 상도로 지하2(대방동),서울특별시 동작구 대방동 466-51 보라매역(7호선),02-6311-7421
2745,743,7,7호선,지하철7호선,35,신풍,신풍,新豊,新丰,Sinpung,シンプン,37.50008,126.90993,11190,영등포구,서울특별시 영등포구 신풍로 지하27(신길동),서울특별시 영등포구 신길동 3599 신풍역(7호선),02-6311-7431
2746,744,7,7호선,지하철7호선,36,대림(구로구청),대림|구로구청,大林(九老區廳),大林(九老区厅),Daerim(Guro-gu Office),テリム,37.49297,126.895801,11190,영등포구,서울특별시 영등포구 도림로 지하137(대림동),서울특별시 영등포구 대림동 1050-17 대림역(7호선),02-6311-7441
2747,745,7,7호선,지하철7호선,37,남구로,남구로,南九老,南九老,Namguro,ナムグロ,37.486056,126.887249,11170,구로구,서울특별시 구로구 도림로 지하7(구로동),서울특별시 구로구 구로동 801-95 남구로역(7호선),02-6311-7451
2748,746,7,7호선,지하철7호선,38,가산디지털단지,가산디지털단지,加山디지털團地,加山数码园区,Gasan Digital Complex,カサン・デジタルダンジ,37.481072,126.882343,11180,금천구,서울특별시 금천구 벚꽃로 309(가산동),서울특별시 금천구 가산동 468-4 가산디지털단지역(7호선),02-6311-7461
2749,747,7,7호선,지하철7호선,39,철산,철산,鐵山,铁山,Cheolsan,チョルサン,37.47605,126.867911,31060,광명시,경기도 광명시 철산로 지하13(철산동),경기도 광명시 철산동 526 철산역(7호선),02-6311-7471
2750,748,7,7호선,지하철7호선,40,광명사거리,광명사거리,光明사거리,光明十字路口,Gwangmyeongsageori,クァンミョンサゴリ,37.479252,126.854876,31060,광명시,경기도 광명시 오리로 지하980(광명동),경기도 광명시 광명동 158-211 광명사거리역(7호선),02-6311-7481
2751,749,7,7호선,지하철7호선,41,천왕,천왕,天旺,天旺,Cheonwang,チョヌァン,37.486637,126.838713,11170,구로구,서울특별시 구로구 오리로 지하1154(천왕동),서울특별시 구로구 천왕동 14-25 천왕역(7호선),02-6311-7491
2752,750,7,7호선,지하철7호선,42,온수(성공회대입구),온수|성공회대입구,溫水(聖公會大入口),温水(圣公会大学),Onsu(Sungkonghoe Univ.),オンス,37.492258,126.823388,11170,구로구,서울특별시 구로구 경인로3길 지하64(온수동),서울특별시 구로구 온수동 119 온수역(7호선),02-6311-7501
2753,751,7,7호선,지하철7호선,43,까치울,까치울,까치울,喜鹊屋,Kkachiul,カチウル,37.506207,126.810939,31050,부천시,경기도 부천시 길주로 지하626(춘의동),경기도 부천시 춘의동 3-1 까치울역(7호선),032-451-1303
2754,752,7,7호선,지하철7호선,44,부천종합운동장,부천종합운동장,富川綜合運動場,富川综合运动场,Bucheon Stadium,プチョン・チョンハブンドンジャン,37.50538,126.797337,31050,부천시,경기도 부천시 길주로 지하502(춘의동),경기도 부천시 춘의동 15-1 부천종합운동장역(7호선),032-451-1313
2755,753,7,7호선,지하철7호선,45,춘의,춘의,春衣,春衣,Chunui,チュニ,37.503663,126.787036,31050,부천시,경기도 부천시 길주로 지하406(춘의동),경기도 부천시 춘의동 145 춘의역(7호선),032-451-1323
2756,754,7,7호선,지하철7호선,46,신중동,신중동,新中洞,新中洞,Shinjung-dong,シンジュンドン,37.503048,126.77596,31050,부천시,경기도 부천시 길주로 지하314(중동),경기도 부천시 길주로 중동 1140-6 신중동역(7호선),032-451-1333
2757,755,7,7호선,지하철7호선,47,부천시청,부천시청,富川市廳,富川市厅,Bucheon City Hall,プチョンシチョン,37.504631,126.763538,31050,부천시,경기도 부천시 길주로 지하202(중동),경기도 부천시 중동 1243 부천시청역(7호선),032-451-1343
2758,756,7,7호선,지하철7호선,48,상동,상동,上洞,上洞,Sang-dong,サンドン,37.505781,126.753083,31050,부천시,경기도 부천시 길주로 지하104(상동),경기도 부천시 상동 633 상동역(7호선),032-451-1353
2759,757,7,7호선,지하철7호선,49,삼산체육관,삼산체육관,三山體育館,三山体育馆,Samsan Gymnasium,サムサン・チェユックァン,37.506411,126.742153,31050,부천시,경기도 부천시 길주로 지하713(삼산동),경기도 부천시 삼산동 466 삼산체육관역(7호선),032-451-1363
2760,758,7,7호선,지하철7호선,50,굴포천,굴포천,掘浦川,掘浦川,Gulpocheon,クルポチョン,37.506997,126.73128,23060,부평구,인천시 부평구 길주로 지하623(삼산동),인천시 부평구 삼산동 466 굴포천역(7호선),032-451-1373
2761,759,7,7호선,지하철7호선,51,부평구청,부평구청,富平區廳,富平区厅,Bupyeong-gu Office,プピョングチョン,37.508336,126.720548,23060,부평구,인천시 부평구 길주로 지하527(갈산동),인천시 부평구 갈산동 193-45 부평구청역(7호선),032-451-1383
2811,810,8,8호선,지하철8호선,1,암사,암사,岩寺,岩寺,Amsa,アムサ,37.55021,127.127562,11250,강동구,서울특별시 강동구 올림픽로 지하776(암사동),서울특별시 강동구 암사동 501 암사역(8호선),02-6311-8101
2812,811,8,8호선,지하철8호선,2,천호(풍납토성),천호|풍납토성,千戶(風納土城),千戶(风纳土城),Cheonho(Pungnaptoseong),チョンホ,37.538397,127.123572,11250,강동구,서울특별시 강동구 천호대로 지하997(천호동),서울특별시 강동구 천호동 455 천호역(8호선),02-6311-5471
2813,812,8,8호선,지하철8호선,3,강동구청,강동구청,江東區廳,江东区厅,Gangdong-gu Office,カンドングチョン,37.530341,127.120508,11250,강동구,서울특별시 강동구 올림픽로 지하550(성내동),서울특별시 강동구 성내동 319 강동구청역(8호선),02-6311-8121
2814,813,8,8호선,지하철8호선,4,몽촌토성(평화의문),몽촌토성|평화의문,夢村土城(平和의門),梦村土城(和平之门),Mongchontoseong(World Peace Gate),モンチョントソン,37.517409,127.112359,11240,송파구,서울특별시 송파구 올림픽로 지하383(신천동),서울특별시 송파구 신천동 19 몽촌토성역(8호선),02-6311-8131
2815,814,8,8호선,지하철8호선,5,잠실(송파구청),잠실|송파구청,蠶室(松坡區廳),蚕室(松坡区厅),Jamsil(Songpa-gu Office),チャムシル,37.51395,127.102234,11240,송파구,서울특별시 송파구 올림픽로 305(신천동),서울특별시 송파구 신천동 7-4 잠실역(8호선),02-6311-8141
2816,815,8,8호선,지하철8호선,6,석촌,석촌,石村,石村,Seokchon,ソクチョン,37.505431,127.106979,11240,송파구,서울특별시 송파구 송파대로 지하439(석촌동),서울특별시 송파구 석촌동 209 석촌역(8호선),02-6311-8151
2817,816,8,8호선,지하철8호선,7,송파,송파,松坡,松坡,Songpa,ソンパ,37.499703,127.112183,11240,송파구,서울특별시 송파구 송파대로 지하354(가락동),서울특별시 송파구 가락동 459-4 송파역(8호선),02-6311-8161
2818,817,8,8호선,지하철8호선,8,가락시장,가락시장,可樂市場,可乐市场,Garak Market,カラク・シジャン,37.492522,127.118234,11240,송파구,서울특별시 송파구 송파대로 지하257(가락동),서울특별시 송파구 가락동 184-23 가락시장역(8호선),02-6311-8171
2819,818,8,8호선,지하철8호선,9,문정,문정,文井,文井,Munjeong,ムンジョン,37.485855,127.1225,11240,송파구,서울특별시 송파구 송파대로 지하179(문정동),서울특별시 송파구 문정동 119-4 문정역(8호선),02-6311-8181
2820,819,8,8호선,지하철8호선,10,장지,장지,長旨,长旨,Jangji,チャンジ,37.478703,127.126191,11240,송파구,서울특별시 송파구 송파대로 지하82(장지동),서울특별시 송파구 장지동 201-5 장지역(8호선),02-6311-8191
2821,820,8,8호선,지하철8호선,11,복정,복정,福井,福井,Bokjeong,ポクチョン,37.470047,127.126662,11240,송파구,서울특별시 송파구 송파대로 지하6(장지동),서울특별시 송파구 장지동 596-21 복정역(8호선),02-6311-8201
2828,821,8,8호선,지하철8호선,12,남위례,남위례,南慰禮,南慰礼,Namwirye,ナムィレ,37.46317,127.139526,31021,성남시수정구,경기도 성남시 수정구 공원로 601(복정동),경기도 성남시 수정구 복정동 57 남위례역(8호선),02-6311-8211
2822,822,8,8호선,지하철8호선,13,산성,산성,山城,山城,Sanseong,サンソン,37.457122,127.149908,31021,성남시수정구,경기도 성남시 수정구 수정로 지하365(신흥동),경기도 성남시 수정구 신흥동 7 산성역(8호선),02-6311-8221
2823,823,8,8호선,지하철8호선,14,남한산성입구(성남법원.검찰청),남한산성입구|성남법원|검찰청,南漢山城入口(城南法院檢察廳) ,南汉山城(城南法院·检察厅),Namhansanseong(Seongnam Court & Prosecutors' Office),ナムハンサンソンイック,37.451535,127.159816,31021,성남시수정구,경기도 성남시 수정구 산성대로 지하445(단대동),경기도 성남시 수정구 단대동 96 남한산성입구역(8호선),02-6311-8231
2824,824,8,8호선,지하철8호선,15,단대오거리,단대오거리,丹垈오거리,丹垈五岔路口,Dandaeogeori,タンデオゴリ,37.44521,127.156866,31021,성남시수정구,경기도 성남시 수정구 산성대로 지하365(신흥동),경기도 성남시 수정구 신흥동 2467 단대오거리역(8호선),02-6311-8241
2825,825,8,8호선,지하철8호선,16,신흥,신흥,新興,新兴,Sinheung,シンフン,37.440918,127.147564,31021,성남시수정구,경기도 성남시 수정구 산성대로 지하280(신흥동),경기도 성남시 수정구 신흥동 2467 신흥역(8호선),02-6311-8251
2826,826,8,8호선,지하철8호선,17,수진,수진,壽進,寿进,Sujin,スジン,37.437428,127.140722,31021,성남시수정구,경기도 성남시 수정구 산성대로 지하200(수진동),경기도 성남시 수정구 수진동 2205-1 수진역(8호선),02-6311-8261
2827,827,8,8호선,지하철8호선,18,모란,모란,牡丹,牡丹,Moran,モラン,37.43213,127.129087,31021,성남시수정구,경기도 성남시 수정구 산성대로 지하100(수진동),경기도 성남시 수정구 수진동 4518 모란역(8호선),02-6311-8271